都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金(基本),料金(詳細),説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
350001,3500150685,山口県,,円応寺,エンノウジ,,,山口県山陽小野田市大字鴨庄４５,,34.057499,131.157639,,,,,,,"ものぐさで毎日寝てばかりいた若者の話寝太郎伝説が今も伝わる当地には，寝太郎権現のお社と，500年前のものともいわれる「寝太郎稲荷木像」がある。
",,・ＪＲ厚狭駅から徒歩で20分北へ,,,円応寺,0836-72-736,,,,,
350001,3500150686,山口県,,洞玄寺,ドウゲンジ,,,山口県山陽小野田市郡西下津,,34.022358,131.141968,,,,,,,"郡，船木に８千余石を領した毛利元康以降13代及びその一族の墓石が苔むして往時を偲ばせる。
",,・ＪＲ厚狭駅からバスで7分→「下津」バス停から徒歩で5分西へ,,,洞玄寺,0836-72-565,,,,,
350001,3500150687,山口県,,松嶽山正法寺,マツタケサンショウホウジ,,,山口県山陽小野田市山川１７２８,,34.069763,131.151978,,,,,,,"松嶽山にある正法寺は、藤原氏全盛期の建立で、開基花山法皇の作と伝えられる十一面観音があります。
この他、厚東武貞が寄進した名鐘があり、県の重要文化財に指定されています。
",,・ＪＲ厚狭駅からバスで5分→バス停から徒歩で40分,,,松嶽山正法寺,0836-73-222,,,,,
350001,3500150688,山口県,,清安寺,セイアンジ,,,山口県山陽小野田市大字厚狭１５０９,,34.064014,131.17749,,,,,,,"承平元年（931）の創建，大内氏の一族，冷泉判官隆豊が主家から賜った春日作と伝えられ，日本三体の一つといわれる目白の不動明王が祀ってある。
",,・ＪＲ厚狭駅から徒歩で50分,,,清安寺,0836-72-538,,,,,
350001,3500150689,山口県,,長光寺山古墳,チョウコウジヤマコフン,,,山口県山陽小野田市西下津,,33.944775,131.189865,,,,,,,"全長58ｍの南西向きの前方後円墳。
４世紀後半のものと推定され、長門部における最古の古墳です。
この古墳からの出土品は、県の有形文化財に指定されています。",,・ＪＲ厚狭駅から徒歩で30分,,,山陽小野田市教育委員会社会教育課,0836-82-1204,,,,,
350001,3500150690,山口県,,和泉式部の墓,イズミシキブノハカ,,,山口県山陽小野田市小埴生,,33.957695,131.172302,,,,,,,"平安時代の歌人「和泉式部」が亡くなったと伝わる。和泉式部の墓は、円形に一段高く盛土された上に立てられています。式部は娘の小式部内侍を丘上の松原で安産されたので、その松原は「愛寝の松原」と呼ばれています。
",,・ＪＲ山陽本線埴生駅から徒歩で20分,,,山陽小野田市教育委員会社会教育課,0836-82-1204,,,,,
350001,3500150691,山口県,,厚狭毛利家墓所,アサモウリケボショ,,,山口県山陽小野田市郡西下津,,34.022358,131.141968,,,,,,,"郡、船木に八千余石を領した毛利元康以降13代及びその一族の墓所。
洞玄寺裏山にあり、毛利勅子（徳基高女の開創者）の墓もならんでいます。
",,・ＪＲ厚狭駅から徒歩で20分,,,山陽小野田市教育委員会社会教育課,0836-82-1204,,,,,
350001,3500150692,山口県,,山陽小野田市青年の家キャンプ場,サンヨウオノダシセイネンノイエキャンプジョウ,,,山口県山陽小野田市大字埴生3230番地１,,34.054516,131.084152,,,,７月～９月,,,"野外活動　青年の家体育館　テニスコート　プール　天文館等の施設あり
",,・ＪＲ山陽本線埴生駅から徒歩で20分,,,山陽小野田市青年の家,0836-76-1688,,,,,
350001,3500150693,山口県,,本山岬,モトヤマミサキ,,,山口県山陽小野田市本山,,34.003166,131.181808,,,,,,,周防灘に突出し，奇岩がそびえ壮大豪快。,,・ＪＲ小野田線長門本山駅から徒歩で20分,,,山陽小野田観光協会,0836-82-1313,,,,,
350001,3500150694,山口県,,塚の川古墳,ツカノコウコフン,,,山口県山陽小野田市松角,,34.003166,131.181808,,,,,,,６世紀末に築かれた円墳で，この地方を掌握した豪族とその家族の墓と考えられる。墳丘の直径は15ｍ，周濠を含めると古墳全体の直径は27ｍあり，県内でも大型の円墳の一つといえる。,,・ＪＲ小野田線雀田駅から徒歩で10分,,,山陽小野田市教育委員会社会教育課,0836-82-1204,,,,,
350001,3500150695,山口県,,旧小野田セメント製造株式会社竪窯,キュウオノダセメントセイゾウカブスキガイシャタテガマ,,,山口県山陽小野田市若生町,,34.003166,131.181808,,,,,,,"旧小野田セメント製造株式会社竪窯は、わが国最初のセメント焼成窯です。
高さ9.6メートル、煉瓦を積み上げて作った竪窯で徳利の形に似ていることから、徳利窯（トックリガマ）と呼ばれています。",,・ＪＲ小野田線南小野田駅から徒歩で2分,,,太平洋セメント(株)小野田工場,0836-83-3331,,,,,
350001,3500150696,山口県,,旦の登り窯,ダンノノボリガマ,,,山口県山陽小野田市旦西,,34.003166,131.181808,,,,,,,"日本舎密（せいみ）製造株式会社（現：日産化学工業）の製造する硫酸などの容器を、明治26年から旦の製陶所で生産していました。
旦の登り窯は、その当時の窯跡です。
また、生産された瓶は「硫酸瓶」と呼ばれています。",,・ＪＲ小野田線目出駅から徒歩で10分,,,山陽小野田市教育委員会社会教育課,0836-82-1204,,,,,
350001,3500150697,山口県,,江汐公園キャンプ場,エジオコウエンキャンプジョウ,,,山口県山陽小野田市大字高畑　江汐公園内,,34.03421,131.193726,,,,通年,,,貸テント　給水炊飯施設　便所　駐車場,,"・ＪＲ山陽本線小野田駅からバスで10分
・山陽自動車道小野田ＩＣから車で5分",,,江汐公園管理事務所,0836-83-5378,,,,,
350001,3500150698,山口県,,竜王山公園オートキャンプ場,リュウオウザンコウエンオートキャンプジョウ,,,山口県山陽小野田市大字小野田梶ケ迫841,,33.957695,131.172302,,,,"通年
●休園日　　年末年始（１２月２９日～１月３日）　
※キャンプ利用の際は必ずご予約ください。",,●料金　　お問い合わせ下さい,"キャンプ施設
炊飯棟・トイレ・売店・貸しテント",,"・山陽自動車道小野田ＩＣから車で10分
・JR長門本山駅から徒歩で15分",,,竜王山公園オートキャンプ場,0836-89-55,,,,,
350001,3500150699,山口県,,周防灘干拓遺跡　高泊開作浜五挺唐樋,スオウナダカンタクイセキ　タカドマリカイサクハマゴチョウカラヒ,,,山口県山陽小野田市大字西高泊字浜,,34.008778,131.163803,,,,,,,"高泊の浜五挺唐樋は、江戸時代における周防灘での干拓の実態を示す貴重な遺跡であり、また、切石による精緻な樋の構造は、当時の土木技術の到達点をよく示しています。
高泊開作は、小野田の高泊湾を干拓したもので、1668年(寛文8）に完成。
樋門は幅10.81ｍ、総高6.18ｍ。
現在の新しい樋門が建設されるまで、300年以上にわたって機能しました。",,・小野田駅から車で10分,,,山陽小野田市教育委員会社会教育課,0836-82-1204,,,,,
350001,3500150700,山口県,,小野田セメント山手倶楽部,オノダセメントヤマテクラブ,,,山口県山陽小野田市東住吉,,34.012226,131.19725,,,,,,,"旧小野田セメント株式会社第4代社長笠井真三氏が、ヨーロッパ遊学の帰途、イギリスからコンクリートブロックの型枠を持ち帰り、ブロックを製造、大正3年(1914年)6月に完成したものです。
大正時代のブロック建築は大変珍しいものであり、建築史上貴重な建物です。
建物の中は、見学不可、外見のみ見学可。
国登録有形文化財。(平成12年12月4日登録)",,・南小野田駅から徒歩で7分,,,太平洋セメント(株)小野田工場,0836-83-3331,,,,,
350001,3500150701,山口県,,岩崎寺,ガンキジ,,,山口県山陽小野田市有帆角石,,34.019894,131.213226,,,,,,,"「注進案」によれば坂上田村麻呂の創建、本尊は弘法大師作。
境内の観音堂には、1年に1度だけ開帳される千手観音や釈迦如来など藤原期の仏像7駆が安置されています。",,・小野田駅からバスで5分,,,岩崎寺,0836-83-3414,,,,,
350001,3500150702,山口県,,笠井順八翁像,カサイジュンパチオウゾウ,,,山口県山陽小野田市丸河内,,33.980038,131.185944,,,,,,,"小野田セメントの創設者である笠井順八翁の石像で、若山公園内にあります。
像の高さは3m、前方に1mの球形の大理石を配置しています。",,・南小野田駅から徒歩で6分,,,山陽小野田観光協会,0836-82-1313,,,,,
350001,3500150703,山口県,,前原一誠旧宅跡,マエバライッセイキュウタクアト,,,山口県山陽小野田市旦西,,34.003166,131.181808,,,,,,,"明治９年１０月２６日に起きた萩の乱の中心人物、前原一誠の旧宅跡が山陽小野田市旦西の台地、登り窯の近くにあります。２度にわたる改築で家の様相は変わっていますが、当時からの古井戸、屋敷神、カキの古木など、往時の面影を感じることができるものと思います。

前原一誠とは、
萩城下道原に住む。松陰門下。
慶応2年、四境の役に際し、参謀となり小倉城を落す。
明治3年9月、官を辞し、明治9年10月事を起し敗れて、12月3日萩において没。",,"・目出駅から徒歩で10分
・ＪＲ小野田ＩＣから車で15分",,,山陽小野田観光協会,0836-82-1313,,,,,
350001,3500150704,山口県,,来島又兵衛誕生記念碑,キジママタベエタンジョウキネンヒ,,,山口県山陽小野田市高須,,34.018967,131.18718,,,,,,,"山陽小野田市高須にある厳島神社の境内に「来嶋又兵衛生誕地」の記念碑があります。来嶋又兵衛は元治元年、禁門の変で戦死し、４８歳の生涯を閉じて有名です。生家は、厳島神社の北方約150ｍの地点で、宅地跡は田んぼとなって、石柱が田んぼの南側に所在しています。
来嶋又兵衛とは、
維新の志士。遊撃隊総督。体が大きく胆力も大。
元治元年蛤御門の変に戦い、奮戦中飛弾に当り死亡、その首は国へ送られた。",,"・小野田駅から徒歩で15分
・小野田ＩＣから車で10分",,,山陽小野田観光協会,0836-82-1313,,,,,
350001,3500150705,山口県,,寝太郎権現像,ねたろうごんげんぞう,,,山口県山陽小野田市大字厚狭字沖田,,34.053097,131.164917,,,,,,,日本昔話の「三年寝太郎」のモデルである寝太郎権現の銅像がＪＲ厚狭駅前にあります。,,・JR厚狭駅在来線口から徒歩で1分0.1km,,,山陽小野田観光協会,0836-82-1313,,,,,
350001,3500150706,山口県,,瓶垣,ビンガキ,,,山口県山陽小野田市大字小野田7395,,34.001202,131.193832,,,,,,,小野田地区の粘土が硫酸を入れる容器に適していたため、市内で大量に硫酸瓶が作られ製陶業が栄えました。その硫酸瓶を積み上げて作った瓶垣があります。,,"・山口宇部空港から車で約４０分
・JR小野田駅から車で約５分
・小野田ICから車で約10分",,,山陽小野田観光協会,0836-82-1313,,,,,
350001,3500150707,山口県,,帯石観音,オビイシカンノン,,,山口県大島郡周防大島町日前帯石,,33.923691,132.291138,,,,,,,"嵩山中腹にある帯石観音は、弘法大師がここで霊石を見出し、その形が女性の岩田帯を結んだように見えるところから、安産の為の堂宇を建て、千手・不動・毘沙門の三尊を安置し、堂宇横の巨岩に「南無阿弥陀仏」の６文字が刻まれ、帯石と名づけられたといわれています。
その後、妊婦が岩田帯をもって参拝し、帯祝の御祓いを受ける安産祈願の場所として賑わうようになりました。
春には桜、秋には紅葉に彩られ、老杉茂る古刹です。",,"・ＪＲ山陽本線大畠駅からバスで33分→「日前」下車から徒歩で30分
・山陽自動車道玖珂ICから車で50分",,,周防大島町商工観光課,0820-79-1003,,,,,
