警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
下松,70,負傷,0,1,市道,下松市,2023,10,7,11,45,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　小　小,直路,交差点内,規制なし,車両相互,55～64歳,25～34歳,軽貨物,自転車,自家用,自転車,損傷なし,負傷,34.02822944,131.8591911,土曜,その他
下関,233,負傷,0,1,市道,下関市,2023,10,7,14,43,2昼,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,55～64歳,65～74歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.98732361,130.9182736,土曜,その他
宇部,259,負傷,0,2,県道,宇部市,2023,10,7,16,30,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.99468667,131.2302519,土曜,その他
下関,259,負傷,0,1,県道,下関市,2023,10,8,9,27,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,25～34歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.003485,130.9253264,日曜,前日
宇部,256,負傷,0,1,国道190号,宇部市,2023,10,8,12,25,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,75歳以上,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.9758275,131.2006953,日曜,前日
岩国,158,負傷,0,2,市道,岩国市,2023,10,8,13,0,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.13565861,132.1949733,日曜,前日
周南,187,負傷,0,1,市道,周南市,2023,10,8,13,30,2昼,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.11236806,131.8573314,日曜,前日
下関,234,負傷,0,1,国道２号,下関市,2023,10,8,17,14,3昼暮,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.97947778,130.9471686,日曜,前日
山口,145,負傷,0,1,市道,山口市,2023,10,8,17,40,3昼暮,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,標識　規制なし,表示あり,交差点　中　小,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.14904083,131.4553508,日曜,前日
山口,142,負傷,0,1,国道９号,山口市,2023,10,9,10,25,2昼,雨,非市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.22033222,131.5167464,月曜,当日
長府,93,負傷,0,1,市道,下関市,2023,10,9,18,8,4夜暮,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02362639,131.0081519,月曜,当日
下関,264,負傷,0,2,市道,下関市,2023,10,9,19,56,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　小　小,カーブ右,交差点内,規制なし,車両相互,45～54歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,34.0083475,130.959845,月曜,当日
宇部,298,負傷,0,1,国道190号,宇部市,2023,10,10,8,4,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.96931389,131.2325361,火曜,その他
宇部,266,負傷,0,1,県道,宇部市,2023,10,10,9,30,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,55～64歳,25～34歳,普通貨物,軽乗用,自家用,自家用,損傷なし,負傷,33.9616025,131.2146144,火曜,その他
山口,150,負傷,0,1,県道,山口市,2023,10,10,9,38,2昼,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,75歳以上,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.15746194,131.4938167,火曜,その他
美祢,25,負傷,0,1,国道435号,美祢市,2023,10,10,13,48,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,中型貨物,軽貨物,自家用,自家用,損傷なし,負傷,34.18163583,131.1509281,火曜,その他
光,62,負傷,0,1,市道,光市,2023,10,10,18,41,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,45～54歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97074889,131.91989,火曜,その他
下関,241,負傷,0,1,市道,下関市,2023,10,10,18,55,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.98516361,130.932355,火曜,その他
下関,236,負傷,0,1,県道,下関市,2023,10,11,7,13,1昼明,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,軽貨物,自転車,自家用,自転車,損傷なし,負傷,34.01461222,130.9556131,水曜,その他
宇部,260,負傷,0,1,市道,宇部市,2023,10,11,7,55,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.95379028,131.2745247,水曜,その他
長府,96,負傷,0,1,国道491号,下関市,2023,10,11,7,57,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.03295333,131.0084922,水曜,その他
宇部,255,負傷,0,1,市道,宇部市,2023,10,11,8,18,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,35～44歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.97473556,131.2580686,水曜,その他
山口,147,負傷,0,1,県道,山口市,2023,10,11,10,10,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.16676889,131.4818819,水曜,その他
美祢,24,負傷,0,1,国道316号,美祢市,2023,10,11,11,15,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,中型貨物,軽貨物,自家用,自家用,損傷なし,負傷,34.18675944,131.2106019,水曜,その他
高速隊,47,負傷,0,1,宇部有料,山口市,2023,10,11,16,31,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両単独,45～54歳,不明,軽乗用,物件等,自家用,対象外当事者,損傷なし,対象外当事者,34.10803944,131.3857878,水曜,その他
宇部,274,負傷,0,1,市道,宇部市,2023,10,11,16,40,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,01～24歳,55～64歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.94653611,131.2500775,水曜,その他
高速隊,50,負傷,0,2,宇部有料,山口市,2023,10,11,16,45,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.1261775,131.39603,水曜,その他
高速隊,51,負傷,0,1,宇部有料,山口市,2023,10,11,16,49,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.12501111,131.3953456,水曜,その他
防府,158,負傷,0,1,一般の交通の用に供するその他の道路,防府市,2023,10,11,17,44,3昼暮,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.06416028,131.5654689,水曜,その他
高速隊,49,負傷,0,1,宇部有料,山口市,2023,10,11,17,52,4夜暮,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.09564444,131.3819075,水曜,その他
高速隊,52,負傷,0,1,宇部有料,山口市,2023,10,11,18,40,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.09009472,131.37827,水曜,その他
岩国,161,負傷,0,1,市道,岩国市,2023,10,11,20,25,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.1556975,132.2178819,水曜,その他
柳井,96,負傷,0,1,国道188号,柳井市,2023,10,12,7,13,1昼明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.95998194,132.0990256,木曜,その他
宇部,273,負傷,0,1,県道,宇部市,2023,10,12,7,35,2昼,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,75歳以上,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.97885972,131.2890078,木曜,その他
周南,173,負傷,0,1,県道,周南市,2023,10,12,7,35,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.03285222,131.8368608,木曜,その他
岩国,159,負傷,0,1,市道,岩国市,2023,10,12,8,21,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,対象外当事者,対象外当事者,交差点　小　小,直路,交差点内,規制なし,人対車両,65～74歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.16242778,132.2157711,木曜,その他
長府,97,負傷,0,1,国道２号,下関市,2023,10,12,12,35,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,大型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.02791944,131.0091556,木曜,その他
下関,42,負傷,0,1,市道,下関市,2022,10,12,15,3,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,55～64歳,55～64歳,準中型貨物,普通乗用,事業用,自家用,損傷なし,負傷,33.94929222,130.9258781,水曜,その他
