警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
周南,0284,負傷,000,001,市道,周南市,2020,12,19,17,05,3昼暮,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,55～64歳,55～64歳,普通乗用,歩行者,事業用,対象外当事者,損傷なし,負傷,34.05158333,131.8031389,土曜,その他
防府,0236,負傷,000,002,市道,防府市,2020,12,19,17,58,4夜暮,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,65～74歳,普通貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.06630556,131.5654444,土曜,その他
防府,0239,負傷,000,001,県道,防府市,2020,12,19,18,19,5夜,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02305556,131.5471389,土曜,その他
岩国,0019,負傷,000,001,県道,岩国市,2019,12,20,07,58,1昼明,晴,非市街地,舗装　乾燥,トンネル,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.11182167,132.11231,金曜,その他
山口,0010,負傷,000,001,市道,山口市,2019,12,20,07,59,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.16683278,131.4383106,金曜,その他
岩国,0221,負傷,000,002,県道,岩国市,2020,12,20,09,40,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,75歳以上,65～74歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02427778,132.0615556,日曜,その他
岩国,0004,負傷,000,001,国道189号,岩国市,2019,12,20,11,10,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,55～64歳,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,34.15271083,132.2208069,金曜,その他
防府,0012,負傷,000,001,国道２号,防府市,2019,12,20,14,14,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,大型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.06434944,131.4850117,金曜,その他
山口南,0101,負傷,000,002,県道,山口市,2020,12,20,15,37,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.09652778,131.40425,日曜,その他
長府,0001,負傷,000,001,国道491号,下関市,2019,12,20,16,53,3昼暮,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,45～54歳,65～74歳,軽乗用,軽貨物,自家用,事業用,負傷,損傷なし,34.12671861,131.0258142,金曜,その他
山口南,0001,負傷,000,001,県道,山口市,2019,12,21,07,10,6夜明,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.03052472,131.3701564,土曜,その他
岩国,0003,負傷,000,001,県道,岩国市,2019,12,21,07,15,6夜明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　中,直路,交差点内,規制なし,人対車両,45～54歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.1689775,132.1558478,土曜,その他
防府,0244,負傷,000,001,市道,防府市,2020,12,21,07,33,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,準中型貨物,普通乗用,自家用,自家用,負傷,損傷なし,34.04994444,131.5892778,月曜,その他
防府,0015,負傷,000,001,県道,防府市,2019,12,21,15,40,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,75歳以上,01～24歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.05332667,131.5748717,土曜,その他
山陽小野田,0120,負傷,000,001,国道２号,山陽小野田市,2020,12,22,06,50,6夜明,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　標準　反射式,表示なし,交差点　小　小,カーブ左,交差点内,規制なし,車両相互,65～74歳,55～64歳,普通乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.04369444,131.154,火曜,その他
下関,0354,負傷,000,001,市道,下関市,2020,12,22,11,09,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,65～74歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.91980556,130.9158611,火曜,その他
周南,0008,負傷,000,001,国道２号,周南市,2019,12,22,13,43,2昼,雨,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,75歳以上,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.0667625,131.7984514,日曜,その他
周南,0287,負傷,000,001,県道,周南市,2020,12,22,14,58,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,55～64歳,普通貨物,駆動補助装置付自転車,自家用,対象外当事者,損傷なし,負傷,34.02159056,131.83443,火曜,その他
山口,0114,負傷,000,001,県道,山口市,2018,12,22,16,10,3昼暮,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.15288889,131.5131667,土曜,その他
山口,0182,負傷,000,001,市道,山口市,2020,12,22,18,20,5夜,曇,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.16636111,131.4508889,火曜,その他
岩国,0010,負傷,000,001,国道188号,岩国市,2019,12,22,18,56,5夜,雨,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.06562861,132.2044817,日曜,その他
長府,0185,負傷,000,001,その他(広場等),下関市,2020,12,23,07,46,1昼明,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.04944444,131.0058333,水曜,その他
宇部,0358,負傷,000,001,市道,宇部市,2020,12,23,08,18,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,ゾーン３０,車両相互,65～74歳,65～74歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.94077778,131.2546389,水曜,その他
周南,0017,負傷,000,001,市道,周南市,2019,12,23,10,10,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.07121806,131.7666717,月曜,その他
岩国,0012,負傷,000,001,国道188号,岩国市,2019,12,23,11,33,2昼,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,35～44歳,01～24歳,軽乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.17437278,132.2251478,月曜,その他
岩国,0011,負傷,000,002,市道,岩国市,2019,12,23,13,22,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示なし,交差点　中　中,直路,交差点内,ゾーン３０,車両相互,75歳以上,45～54歳,普通乗用,軽貨物,事業用,自家用,負傷,負傷,34.16906972,132.2200131,月曜,その他
周南,0004,負傷,000,001,市道,周南市,2019,12,23,13,32,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,01～24歳,65～74歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.04002361,131.8423883,月曜,その他
防府,0014,負傷,000,001,市道,防府市,2019,12,23,17,20,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,65～74歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.02530778,131.5646989,月曜,その他
岩国,0016,負傷,000,001,町道,和木町,2019,12,23,17,43,4夜暮,曇,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.20634472,132.2184814,月曜,その他
下関,0358,負傷,000,001,県道,下関市,2020,12,23,18,10,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　中,直路,交差点内,規制なし,人対車両,75歳以上,45～54歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.01402778,130.9226389,水曜,その他
宇部,0362,負傷,000,001,国道２号,宇部市,2020,12,23,18,33,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,準中型貨物,普通乗用,自家用,自家用,損傷なし,損傷なし,34.05639389,131.3341244,水曜,その他
山陽小野田,0121,負傷,000,001,国道316号,山陽小野田市,2020,12,23,18,38,5夜,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.08564694,131.1735972,水曜,その他
光,0134,負傷,000,001,国道188号,光市,2020,12,23,19,55,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,33.97152778,131.9252222,水曜,その他
防府,0026,負傷,000,002,市道,防府市,2019,12,23,20,09,5夜,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.02325278,131.5704247,月曜,その他
宇部,0001,負傷,000,001,市道,宇部市,2019,12,24,08,06,1昼明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,01～24歳,01～24歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.95867667,131.2545253,火曜,その他
宇部,0361,負傷,000,001,県道,宇部市,2020,12,24,09,17,2昼,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.96242583,131.2495975,木曜,その他
山陽小野田,0003,負傷,000,001,その他(広場等),山陽小野田市,2019,12,24,11,43,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.05482139,131.1625456,火曜,その他
