警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
宇部,0289,負傷,000,001,県道,宇部市,2022,10,24,18,14,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直線,交差点内,規制なし,車両相互,25～34歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.95092833,131.2965958,月曜,その他
長府,0104,死亡,001,000,国道491号,下関市,2022,10,25,05,41,6夜明,雨,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,75歳以上,大型貨物,歩行者,事業用,対象外当事者,損傷なし,死亡,34.07317,131.0374981,火曜,その他
宇部,0291,負傷,000,001,市道,宇部市,2022,10,25,06,36,1昼明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　自発光式,表示あり,交差点　中　中,直線,交差点内,ゾーン３０,車両相互,01～24歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.94726722,131.2535622,火曜,その他
防府,0164,負傷,000,001,市道,防府市,2022,10,25,08,02,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし, 交差点　大　小,直線,交差点内,規制なし,車両相互,45～54歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05051917,131.5504492,火曜,その他
宇部,0286,負傷,000,001,市道,宇部市,2022,10,25,08,10,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直線,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.95098056,131.24728,火曜,その他
柳井,0083,負傷,000,001,市道,柳井市,2022,10,25,09,25,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,35～44歳,45～54歳,普通乗用,普通貨物,自家用,自家用,負傷,損傷なし,33.97056694,132.1047383,火曜,その他
長門,0037,負傷,000,002,市道,長門市,2022,10,25,13,28,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,75歳以上,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.3711425,131.1926594,火曜,その他
美祢,0029,負傷,000,001,県道,美祢市,2022,10,25,16,39,3昼暮,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　標準　反射式,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,65～74歳,45～54歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.11694806,131.127415,火曜,その他
防府,0161,負傷,000,001,市道,防府市,2022,10,25,17,52,4夜暮,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,75歳以上,01～24歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06078028,131.5774017,火曜,その他
長門,0041,負傷,000,002,県道,長門市,2022,10,25,17,55,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,普通乗用,普通貨物,自家用,自家用,損傷なし,負傷,34.37783583,131.1869342,火曜,その他
山口,0173,負傷,000,001,県道,山口市,2022,10,25,18,00,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両単独,55～64歳,不明,大型乗用,相手なし,事業用,対象外当事者,損傷なし,対象外当事者,34.22026333,131.6307494,火曜,その他
山陽小野田,0066,負傷,000,001,国道190号,山陽小野田市,2022,10,25,18,04,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01125,131.1680833,火曜,その他
柳井,0092,負傷,000,001,県道,田布施町,2022,10,25,19,02,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,01～24歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,33.95624389,132.0424322,火曜,その他
防府,0160,負傷,000,001,県道,防府市,2022,10,25,19,45,5夜,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05209667,131.5500758,火曜,その他
宇部,0315,負傷,000,001,市道,宇部市,2022,10,26,08,02,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.96082833,131.3347058,水曜,その他
下関,0266,負傷,000,001,国道191号,下関市,2022,10,26,08,26,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,01～24歳,25～34歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.0466775,130.9150217,水曜,その他
長門,0038,負傷,000,001,国道191号,長門市,2022,10,26,11,25,2昼,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,75歳以上,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.37567194,131.0626536,水曜,その他
下関,0267,負傷,000,002,港湾道,下関市,2022,10,26,13,13,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,大型乗用,普通乗用,事業用,自家用,負傷,損傷なし,33.94813583,130.9226019,水曜,その他
宇部,0293,負傷,000,001,市道,宇部市,2022,10,26,15,26,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,25～34歳,軽貨物,軽貨物,自家用,自家用,損傷なし,損傷なし,33.95846583,131.2644286,水曜,その他
山陽小野田,0068,負傷,000,001,県道,山陽小野田市,2022,10,26,15,54,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,75歳以上,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.00992472,131.1807703,水曜,その他
山口,0169,負傷,000,001,国道９号,山口市,2022,10,26,20,00,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.17584972,131.4604425,水曜,その他
光,0077,負傷,000,001,市道,周南市,2022,10,27,12,37,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,普通乗用,軽乗用,自家用,事業用,損傷なし,負傷,34.04612028,131.9718172,木曜,その他
周南,0187,負傷,000,001,国道２号,周南市,2022,10,27,18,08,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,事業用,自転車,損傷なし,負傷,34.05808,131.8163092,木曜,その他
下関,0282,負傷,000,001,市道,下関市,2022,10,27,20,15,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　標準　反射式,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,25～34歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.01029944,130.91986,木曜,その他
山口,0172,負傷,000,001,市道,山口市,2022,10,27,21,42,5夜,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,直線,交差点内,規制なし,人対車両,25～34歳,01～24歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.14485028,131.4694917,木曜,その他
宇部,0287,負傷,000,001,市道,宇部市,2022,10,27,22,49,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.9400425,131.2523878,木曜,その他
山口,0176,負傷,000,001,県道,山口市,2022,10,28,06,08,6夜明,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,65～74歳,65～74歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.16768694,131.4779508,金曜,その他
山口,0175,負傷,000,001,県道,山口市,2022,10,28,08,07,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.16679,131.4821861,金曜,その他
宇部,0294,負傷,000,001,市道,宇部市,2022,10,28,08,20,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.96412944,131.2489589,金曜,その他
岩国,0179,負傷,000,001,市道,岩国市,2022,10,28,12,58,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,75歳以上,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.14591528,132.2139394,金曜,その他
岩国,0185,負傷,000,001,県道,岩国市,2022,10,28,13,29,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.14620528,132.1643567,金曜,その他
長府,0108,負傷,000,001,国道２号,下関市,2022,10,28,13,52,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.01065639,130.9962061,金曜,その他
宇部,0295,負傷,000,001,市道,宇部市,2022,10,28,14,23,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.94905528,131.2910197,金曜,その他
下松,0077,負傷,000,001,市道,下松市,2022,10,28,14,40,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01194528,131.8662792,金曜,その他
下関,0289,負傷,000,001,国道191号,下関市,2022,10,28,16,14,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,75歳以上,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.95313,130.9207275,金曜,その他
山陽小野田,0073,負傷,000,001,市道,山陽小野田市,2022,10,28,16,25,3昼暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直線,交差点内,規制なし,車両相互,75歳以上,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.9774375,131.1814744,金曜,その他
防府,0163,負傷,000,001,私道,防府市,2022,10,28,16,32,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両単独,75歳以上,不明,普通乗用,物件等,自家用,対象外当事者,損傷なし,対象外当事者,34.04899028,131.5361761,金曜,その他
